id,stationName,latitude,longitude,addr,item,created_at,updated_at
121,식사동,37.685514,126.813441,경기 고양시 일산동구 위시티로 151양일초등학교,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
122,백마로(마두역),37.6545086,126.7755571,경기 고양시 일산동구 장항2동 888뉴코아백화점사거리,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
123,신원동,37.666362,126.886708,경기 고양시 덕양구 신원2로 24신원도서관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
124,주엽동,37.6683,126.7564,경기도 고양시 일산서구 주엽로 104주엽어린이도서관 (주엽동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
125,경안동,37.4112,127.2579,경기 광주시 중앙로 128농협중앙회,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
126,오포읍,37.36615,127.22856,경기도 광주시 오포읍 오포로859번길 29오포읍 행정복지센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
127,곤지암,37.350901,127.352363,경기도 광주시 곤지암읍 광여로 59곤지암읍 행정복지센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
128,김량장동,37.2345,127.2014,경기 용인시 처인구 금령로 50처인구청,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
129,수지,37.327927,127.095215,경기 용인시 수지구 수지로 342번길3풍덕천1동주민자치센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
130,기흥,37.280224,127.11514,경기 용인시 기흥구 관곡로 95기흥구청,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
131,중부대로(구갈동),37.275324,127.113744,경기 용인시 기흥구 구갈동 505-3녹십자사거리,"SO2, CO, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
132,모현읍,37.329538,127.242271,경기도 용인시 처인구 모현읍 독점로 31-6모현읍주민자치센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
133,이동읍,37.1410264,127.1960051,경기도 용인시 처인구 이동읍 경기동로 673이동읍주민자치센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
134,백암면,37.1633559,127.3747489,경기도 용인시 처인구 백암면 백암로185번길 8-11백암면주민자치센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
135,설성면,37.138467,127.54645,경기 이천시 설성면 신필리산 88-5(전파연구소 입구),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
136,창전동,37.2837,127.441,경기 이천시 영창로 163번길 28평생학습관 어르신쉼터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
137,장호원읍,37.1146,127.6297,경기 이천시 장호원읍 오남리 27재래시장 공영주차장,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
138,부발읍,37.2832583,127.4866839,경기도 이천시 부발읍 무촌로 117부발보건지소 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
139,관인면,38.123833,127.25235,경기 포천시 관인면사정리 140,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
140,선단동,37.8535,127.1592,경기 포천시 삼육사로 2186번길 11-15선단보건지소,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
141,일동면,37.9613,127.3171,경기도 포천시 일동면 화동로1099번길 30일동면행정복지센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
142,사우동,37.619335,126.716748,경기 김포시 돌문로 51사우동행정복지센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
143,고촌읍,37.606724,126.762831,경기 김포시 고촌읍 신곡로 152김포시상하수도사업소,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
144,월곶면,37.7151,126.5526,경기도 김포시 월곶면 군하로 263월곶면 주민자치센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
145,한강신도시,37.6532578,126.6292725,경기 김포시 양촌읍 양곡2로30번길 46김포독립운동기념관 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
146,한강로,37.649034,126.675064,경기도 김포시 김포한강2로24번길 93한강로사거리 (장기동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
147,당동,37.3536806,126.9449892,경기 군포시 산본로197번길 36당동도서관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
148,산본동,37.3612,126.9362,경기 군포시 청백리길 6군포시청 별관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
149,오산동,37.1591,127.0771,경기 오산시 경기동로 51오산고용복지플러스센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
150,금암로(신장동),37.1710811,127.052049,경기도 오산시 금암로 7(금암동 542-14),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
151,신장동,37.539109,127.214608,경기 하남시 대청로 10하남시청 종합민원실,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
152,미사,37.567014,127.186023,경기도 하남시 아리수로 531미사2동 행정복지센터 (망월동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
153,남양읍,37.211479,126.824001,경기 화성시 남양읍 남양성지로 192-5남양읍행정복지센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
154,향남읍,37.132356,126.920186,경기 화성시 향남읍 발안로 89향남읍 행정복지센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
155,동탄,37.196921,127.0723,경기 화성시 동탄반석로 87동탄2동 행정복지센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
156,우정읍,37.0898105,126.8152695,경기도 화성시 우정읍 쌍봉로 109-14우정읍 행정복지센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
157,청계동,37.1965,127.1194,경기도 화성시 동탄순환대로22길 13예솔초등학교 (청계동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
158,새솔동,37.2814,126.8188,경기도 화성시 수노을중앙로 178새솔동 행정복지센터 (새솔동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
159,봉담읍,37.219282,126.949062,경기도 화성시 봉담읍 샘마을1길 8-4화성시립봉담도서관 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
160,서신면,37.166203,126.708965,경기도 화성시 서신면 궁평항로 1702서신면사무소 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
161,백석읍,37.79239,126.987168,경기 양주시 백석읍 꿈나무로 199꿈나무도서관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
162,고읍,37.7919,127.0847,경기 양주시 고읍남로 205청소년문화의 집,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
163,보산동,37.917603,127.061291,경기 동두천시 싸리말로 28보산동행정복지센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
164,봉산동,37.007863,127.279856,경기 안성시 시청길 25안성시청 식당동,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
165,공도읍,37.0010225,127.1724925,경기도 안성시 공도읍 공도4로 8공도읍행정복지센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
166,죽산면,37.0746,127.4244,경기도 안성시 죽산면 남부길 60동안성시민복지센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
167,중앙동(경기),37.298663,127.628936,경기 여주시 여흥로11번길 26중앙동행정복지센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
168,대신면,37.3715,127.5845,경기도 여주시 대신면 율촌1길 12-10대신도서관 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
169,가남읍,37.201739,127.545135,경기도 여주시 가남읍 태평중앙1길 20가남읍행정복지센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
170,연천,38.0964,127.0763,경기 연천군 연천읍 차현로 58연천군청 지역경제과,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
171,가평,37.831217,127.509769,경기도 가평군 가평읍 석봉로 181가평군청 의회동,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
172,설악면,37.676245,127.494701,경기도 가평군 설악면 한서로 8설악면 문화센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
173,용문면,37.4872543,127.5962101,경기 양평군 용문면 용문로 395용문도서관,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
174,양평읍,37.496975,127.486659,경기도 양평군 양평읍 마유산로 17양평군보건소 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
175,연천(DMZ),38.129569,126.973711,경기 연천군 중면 횡산리 산108-128사단 태풍전망대 인근,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
176,중앙로,37.8753695,127.7202223,강원 춘천시 중앙로길 135(중앙로 3가 67-1)춘천시보건소 3층 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
177,석사동,37.8569773,127.7500616,강원 춘천시 외솔길 17(석사동 322-1)강원도 개발공사 2층 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
178,신사우동,37.905689,127.72601,강원도 춘천시 사우4길 26신사우도서관 2층 옥상 (우두동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
179,온의동,37.865638,127.718551,강원도 춘천시 경춘로 2370온의사거리 (온의동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
180,방산면,38.224433,127.958583,강원 양구군 방산면 송현1리519-2번지 방산배수지 내,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
181,양구읍,38.1092365,127.9894679,강원도 양구군 양구읍 관공서로 33양구읍 측정소,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
182,동해항,37.489817,129.123223,강원도 동해시 대동로 210(송정동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
183,묵호항,37.547875,129.110927,강원도 동해시 임항로 121해양수산사무소 옆 부지,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
184,철원(DMZ),38.290859,127.179801,강원도 철원군 철원읍 산명리 13456사단 2연대 산명호 인근,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
185,화천(DMZ),38.247827,127.79066,강원도 화천군 화천읍 풍산리 산2697사단 GOP 소백암소초 인근,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
186,인제(DMZ),38.389557,128.248144,강원도 고성군 수동면 신탄리 산6번지51연대 44소초 인근,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
187,고성(DMZ),38.566511,128.280252,강원도 고성군 수동면 외면리 산14번지22사단 56연대 19-2 통문,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
188,광복동,35.099849,129.030344,부산 중구 광복로 55번길 10광복동주민센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
189,초량동,35.127142,129.046701,부산 동구 중앙대로349번길 14부산진역 1번 출구(윤흥신장군 동상옆),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
190,태종대,35.063038,129.080909,부산 영도구 전망로 24태종대유원지관리사무소 3층,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
191,청학동,35.090811,129.058362,부산광역시 영도구 청학남로13번길 18청학동 어울림마당 (청학동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
192,전포동,35.1556258,129.063259,부산광역시 부산진구 전포대로209번길 26놀이마루 운동장 남편 (전포동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
193,온천동,35.2071463,129.076217,부산 동래구 중앙대로1335번길 38내산초등학교 동쪽 대로변 (온천동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
194,명장동,35.204728,129.1042,부산 동래구 명장로 32명장1동 주민센터 옥상,"O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
195,대연동,35.129493,129.086128,부산 남구 수영로 196번길 80부산공업고등학교 공동실습관 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
196,학장동,35.154292,128.979342,부산 사상구 대동로 205학장초등학교 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
197,덕천동,35.207825,129.006080555,부산 북구 덕천2길 10덕천초등학교 운동장 남쪽 화단,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
198,화명동,35.233361,129.007694,부산광역시 북구 용당로16번길 22장미원 (화명동),"O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
199,청룡동,35.274045,129.090793,부산 금정구 청룡로 25청룡노포동주민센터 옥상,"O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
200,좌동,35.1708927,129.1741659,부산 해운대구 양운로 91좌1동주민센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
201,재송동,35.182668,129.118136,부산광역시 해운대구 센텀동로 191동부하수처리장 (재송동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
202,장림동,35.08298,128.9667622,부산 사하구 장림로 161번길 2장림1동주민센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
203,대저동,35.20958,128.9713671,부산광역시 강서구 체육공원로 43강서체육공원 (대저1동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
204,녹산동,35.0866322,128.8639,부산 강서구 녹산산단 382로 49번길 39부산환경공단 녹산사업소,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
205,명지동,35.105555,128.925833,부산광역시 강서구 명지동 3513-3봄뜰공원 (명지동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
206,연산동,35.184734,129.078112,부산 연제구 중앙대로 1001부산광역시청 녹음광장 창고,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
207,기장읍,35.2460177,129.2116801,부산 기장군 기장읍 읍내로 69기장초등학교 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
208,용수리,35.325306,129.178434,부산 기장군 정관읍 용수로 4정관읍사무소 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
209,부강면,36.527029,127.370516,세종특별자치시 부강면 부강외천로 20문화복지회관 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
210,중앙동(강원),37.3528063,127.9475408,강원 원주시 충정길 12(학성동 206-6)중앙동주민센터 3층 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
211,반곡동(명륜동),37.335732,127.976971,"강원도 원주시 배울로 215(반곡동 1816-2, 배울체육공원 지상) (반곡동)","SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
212,문막읍,37.3125964,127.8171686,강원도 원주시 문막읍 건등로 11문막읍행정복지센터 부지내 지상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
213,옥천동,37.7601328,128.9028489,강원 강릉시 경강로 2179(옥천동 327-2)옥천동주민센터 2층 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
214,천곡동,37.5247935,129.1140452,강원 동해시 천곡로 77(천곡동 806)동해시의회 2층 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
215,남양동1,37.4425401,129.168344,강원 삼척시 남양길 11(남양동 331-9)남양동주민센터 3층 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
216,평창읍,37.3607189,128.3889413,강원 평창군 평창읍 종부로 61(종부리 504)평창군보건의료원 2층 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
217,북평면,37.43005,128.664717,강원 정선군 북평면 남평리412-1번지,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
218,정선읍,37.3797566,128.6611257,강원도 정선군 정선읍 정선로 1331정선읍행정복지센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
219,간성읍,38.285319,128.390769,강원 고성군 간성읍흘리 산 1-92(동원농산내 야산),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
220,치악산,37.360494,128.12555,강원 횡성군 강림면 강림리(치악산)1538번지 강림면사무소 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
221,횡성읍,37.4898188,127.9828934,강원도 횡성군 횡성읍 중앙로 30친환경급식지원센터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
222,상리,38.3807542,128.4635415,강원도 고성군 간성읍 수성로 160상리 측정소,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
223,양양읍,38.0752566,128.6181141,강원도 양양군 양양읍 남문로 39양양군 군의회 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
224,금호동,38.2068718,128.5881299,강원도 속초시 중앙시장로 43금호동주민센터 (중앙동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
225,갈말읍,38.1466058,127.3124628,강원도 철원군 갈말읍 삼부연로 51철원군청,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
226,홍천읍,37.6837538,127.8800359,강원도 홍천군 홍천읍 연봉동로 27홍천기상관측소,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
227,영월읍,37.1725568,128.4551652,강원도 영월군 영월읍 팔괴로 7-3능동배수펌프장 부지내 지상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
228,화천읍,38.1063175,127.7080039,강원도 화천군 화천읍 화천새싹길 45건설방재과 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
229,황지동,37.1626445,128.9867779,강원도 태백시 태붐로 21태백시청 부지 내 지상 (황지동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
230,인제읍,38.0601472,128.1665652,강원도 인제군 인제읍 비봉로44번길 93인제군기상관측소,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
231,호암동,36.964567,127.926158,충북 충주시 호암동 562(충주시 청소년수련원 옥상)(중원대로 3324)청소년수련원 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
232,칠금동,36.982086,127.919206,충북 충주시 칠금동 874번지(칠금동 주민센터 옥상)(칠금 중랑로 37)칠금금릉동 주민센터 옥상,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
233,중앙탑면,37.010228,127.81517,충북 충주시 중앙탑면 기업도시로 237서충주 국공립어린이집 측면부지,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
234,살미면,36.905231,127.964141,충북 충주시 살미면 세성양지말길 41살미면 행정복지센터 주차장 옆,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
235,장락동,37.145137,128.220664,"충북 제천시 장락동 672-8(내제로 318),(시립도서관 주차장 옆, 화단)의병도서관 지상","SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
236,영천동,37.125508,128.198426,충북 제천시 청풍호로8길 7비점오염원 관리시설 뒤편 공터 (영천동),"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
237,청풍면,37,128.1675,충북 제천시 청풍면 청풍호로 2115청풍면행정복지센터 옆쪽 공터,"SO2, CO, O3, NO2, PM10, PM2.5",2021-04-22 08:54:21,2021-04-22 08:54:21
